Zone Timestep,ESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],NORTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],OESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SUR:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],TECHO:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2006-Dec-10 13:20:00,138.92794027549442,138.92794027549442,321.5827629456019,773.7418648575068,756.1454333932711
2006-Dec-10 13:30:00,132.82918983063215,132.82918983063215,358.68387957828486,781.9596281651714,756.9432637158695
2006-Dec-10 13:40:00,131.49583874274256,131.49583874274256,394.1329703352856,774.2385200214715,743.9618761296975
2006-Dec-10 13:50:00,130.0877086707579,130.0877086707579,428.67452948154363,765.9690883126322,729.6845873995082
2006-Dec-10 14:00:00,128.60095745802988,128.60095745802988,462.24634168983965,757.1641950499837,714.149027107518
2006-Dec-10 14:10:00,127.03193358132711,127.03193358132711,494.78874285143115,747.8368413932236,697.3950363136192
2006-Dec-10 14:20:00,125.37724828936618,125.37724828936618,526.2443555703079,737.9999354217215,679.4645691055047
2006-Dec-10 14:30:00,123.63380882794739,123.63380882794739,556.5576273649381,727.6659551801457,660.401590519274
2006-Dec-10 14:40:00,119.09212532604654,119.09212532604654,577.3250091470669,706.4380624545288,629.0846565162715
2006-Dec-10 14:50:00,119.65844897506014,119.65844897506014,593.6566111759364,681.3860182590086,598.0630233402865
2006-Dec-10 15:00:00,120.34172466003156,120.34172466003156,606.8984493531259,656.1744586737311,567.517920617126
2006-Dec-10 15:10:00,121.14824651849204,121.14824651849204,616.9290050554599,630.7574398227121,537.6267346738728
2006-Dec-10 15:20:00,122.0797692763046,122.0797692763046,623.5540677996826,605.0384607642444,508.5624864567693
2006-Dec-10 15:30:00,118.1133348263919,118.1133348263919,616.4970002736571,569.4522658008395,480.49332369911605
2006-Dec-10 15:40:00,112.7626700738704,112.7626700738704,586.160686559166,516.8826413171566,428.6356923529461
2006-Dec-10 15:50:00,107.67360290347132,107.67360290347132,551.5429105843942,465.75037134137307,380.0615994914335
2006-Dec-10 16:00:00,102.85072963895368,102.85072963895368,512.8944285634471,416.1366497598291,335.03434536121205
2006-Dec-10 16:10:00,95.68669316820011,95.68669316820011,446.42122997556555,350.2536951069485,293.80271254501
2006-Dec-10 16:20:00,91.2094401892414,91.2094401892414,403.3177576019723,306.4705244580599,256.60020919866696
2006-Dec-10 16:30:00,84.43623113136873,84.43623113136873,337.0032285992278,250.3478307092805,223.6443566860824
2006-Dec-10 16:40:00,77.09423365357563,77.09423365357563,332.90273460247295,237.50708356984651,202.13269247998238
2006-Dec-10 16:50:00,69.85648647221998,69.85648647221998,328.6179732633544,224.97069945437048,180.78358717539194
2006-Dec-10 17:00:00,62.30478397150301,62.30478397150301,326.6713727878103,213.96051943637246,159.62102048751063
2006-Dec-10 17:10:00,54.60513218424138,54.60513218424138,328.13879591019077,204.9119651999556,138.66798753121006
2006-Dec-10 17:20:00,49.46707624267346,49.46707624267346,344.7123378162071,204.94382787835661,117.94644247784066
2006-Dec-10 17:30:00,41.2957337141504,41.2957337141504,358.90824438262104,201.76088917390655,97.47724541577763
2006-Dec-10 17:40:00,32.56512467956531,32.56512467956531,322.25186481047456,173.13559888094866,75.65528605433519
2006-Dec-10 17:50:00,20.061001341809487,20.061001341809487,329.7997225764987,164.2527972311874,56.01801301454831
2006-Dec-10 18:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 07:10:00,169.90673398237297,6.888917235130325,6.888917235130325,82.62434868365025,11.428068434639227
2006-Dec-11 07:20:00,218.6063512751827,9.258228643663282,9.258228643663282,110.28777916398607,21.03020708323227
2006-Dec-11 07:30:00,255.83388112089656,12.863322658464824,12.863322658464824,134.77289293291125,33.256446128929326
2006-Dec-11 07:40:00,305.56050590380926,17.39554886477796,17.39554886477796,167.85517071825547,52.30756207498838
2006-Dec-11 07:50:00,354.7123604552105,22.22399153818624,22.22399153818624,203.05429303478837,75.25786999262891
2006-Dec-11 08:00:00,402.46991392346774,27.33808099537511,27.33808099537511,240.08061286109088,102.00100324570151
2006-Dec-11 08:10:00,448.3463060548785,32.726396531654906,32.726396531654906,278.78729739758234,132.41581247998897
2006-Dec-11 08:20:00,491.79261054930026,38.3648713243505,38.3648713243505,318.95647912130255,166.3667194573313
2006-Dec-11 08:30:00,532.8866472177792,44.264341219177446,44.264341219177446,360.7510946836485,203.704112517727
2006-Dec-11 08:40:00,562.9224528909481,49.65376780253615,49.65376780253615,398.14717827294,240.66439725809303
2006-Dec-11 08:50:00,590.2564193193318,55.21870058815312,55.21870058815312,436.65101444525243,280.1101345980894
2006-Dec-11 09:00:00,605.0289085037538,65.3454812215662,65.3454812215662,470.00611729841575,321.8771611259074
2006-Dec-11 09:10:00,626.6981790832251,71.42475336409342,71.42475336409342,510.2580670327329,365.7913310986345
2006-Dec-11 09:20:00,645.0580855519514,77.61324386145384,77.61324386145384,551.339785800849,411.66901925714836
2006-Dec-11 09:30:00,659.929990695826,83.89494886734462,83.89494886734462,593.1647374142605,459.3176519503679
2006-Dec-11 09:40:00,639.7464932635127,92.62582877257195,92.62582877257195,606.3517978897348,487.1595684298833
2006-Dec-11 09:50:00,626.4511810080967,95.65216268788598,95.65216268788598,626.7858409983136,513.3144368963116
2006-Dec-11 10:00:00,603.117858937877,103.3422908445309,103.3422908445309,638.1012179036135,537.7931332250429
2006-Dec-11 10:10:00,578.5011434405185,110.61342642448156,110.61342642448156,648.1738581671813,560.6109936372966
2006-Dec-11 10:20:00,554.8259227268929,112.38781042509642,112.38781042509642,660.9066717118917,581.7877197364505
2006-Dec-11 10:30:00,528.4009501656367,118.67182575473146,118.67182575473146,669.7846491100489,601.3472729429493
2006-Dec-11 10:40:00,501.75260145668756,123.42527473304898,123.42527473304898,679.1217376904755,620.0371652968008
2006-Dec-11 10:50:00,474.2508771159657,127.96680310486782,127.96680310486782,687.7485609678564,637.3874051997119
2006-Dec-11 11:00:00,445.98082952696103,132.31174725642336,132.31174725642336,695.6700932173085,653.4056329413677
2006-Dec-11 11:10:00,417.02883903730327,136.47684615184875,136.47684615184875,702.890447652815,668.1024720561834
2006-Dec-11 11:20:00,387.4834201592036,140.48015532666815,140.48015532666815,709.4128815755549,681.4914679596502
2006-Dec-11 11:30:00,357.43591064153037,144.34089393183407,144.34089393183407,715.2397100619777,693.5890202488372
2006-Dec-11 11:40:00,325.7776632062985,143.28015116420508,143.28015116420508,726.7525360330376,707.6248340420501
2006-Dec-11 11:50:00,292.60792840377076,142.2377226337982,142.2377226337982,737.7726241426711,720.7980784861211
2006-Dec-11 12:00:00,257.990068393212,141.2028519780922,141.2028519780922,748.2779885571291,733.0120067040068
2006-Dec-11 12:10:00,221.9861294521654,140.16316299598603,140.16316299598603,758.2431321581938,744.171227480346
2006-Dec-11 12:20:00,184.65770140802653,139.10472863594154,139.10472863594154,767.6399878038192,754.1819966982823
2006-Dec-11 12:30:00,151.13688352477703,143.01937229083947,143.01937229083947,769.4417252085049,762.9525063273578
2006-Dec-11 12:40:00,141.06390839118345,141.06390839118345,170.8652934715314,775.361147555379,767.3711605153939
2006-Dec-11 12:50:00,139.0378562824948,139.0378562824948,207.59284420420516,780.5648314056541,770.3832367079457
2006-Dec-11 13:00:00,136.920702401776,136.920702401776,245.0278206573141,785.0290512597272,771.9168154647315
2006-Dec-11 13:10:00,134.69121105116892,134.69121105116892,283.0575394437512,788.7286700150058,771.9029589410327
2006-Dec-11 13:20:00,132.32783642916633,132.32783642916633,321.5685199775571,791.6376577090763,770.2759372392768
2006-Dec-11 13:30:00,129.80911754608834,129.80911754608834,360.4464992908024,793.7295249279165,766.9734481547773
2006-Dec-11 13:40:00,131.39976939280555,131.39976939280555,395.47643044846535,779.4324237231725,758.9196935289668
2006-Dec-11 13:50:00,128.19767228062176,128.19767228062176,432.3001851180711,777.5320426225945,749.1557082900204
2006-Dec-11 14:00:00,124.70841046738023,124.70841046738023,468.8690001690363,774.7461581463295,737.6463369315642
2006-Dec-11 14:10:00,120.91465266397152,120.91465266397152,505.0765419143833,771.0485005885636,724.3603135052844
2006-Dec-11 14:20:00,116.79992027815003,116.79992027815003,540.8142457536347,766.4137005965528,709.2703909339978
2006-Dec-11 14:30:00,112.34863884220918,112.34863884220918,575.9710050831685,760.8171767366498,692.3534614621747
2006-Dec-11 14:40:00,111.55268334524366,111.55268334524366,598.237568159549,737.2457447780375,660.0224845705494
2006-Dec-11 14:50:00,110.71715594808228,110.71715594808228,617.8907096922942,713.6120818236066,627.5318198500428
2006-Dec-11 15:00:00,104.84502269022227,104.84502269022227,643.1129304442458,699.148463491404,595.0394981546805
2006-Dec-11 15:10:00,104.30520550870125,104.30520550870125,658.4789842996497,675.4499486719561,562.7011746301949
2006-Dec-11 15:20:00,103.83943668264752,103.83943668264752,671.1021346682597,651.6563925779681,530.6696830035597
2006-Dec-11 15:30:00,98.50692159104719,98.50692159104719,685.0579779397468,630.8936790020543,499.094600055965
2006-Dec-11 15:40:00,93.26441951073942,93.26441951073942,702.1558084685958,614.5253560753624,470.129978453121
2006-Dec-11 15:50:00,92.45425097313847,92.45425097313847,713.212194643841,595.1385298142437,440.33636402677104
2006-Dec-11 16:00:00,86.65365950343599,86.65365950343599,727.0533576886338,578.2052679599412,409.7610497335622
2006-Dec-11 16:10:00,80.65120555432328,80.65120555432328,739.3179867780559,560.8751314034628,378.4526703557047
2006-Dec-11 16:20:00,74.44762245175431,74.44762245175431,749.9905602715747,543.1707679001919,346.46110459124543
2006-Dec-11 16:30:00,68.04419131000904,68.04419131000904,759.0598724936368,525.1158364038153,313.83737506488706
2006-Dec-11 16:40:00,62.551793288098516,62.551793288098516,741.6848003925231,491.4088483357144,274.2328971140287
2006-Dec-11 16:50:00,57.185832885376655,57.185832885376655,722.3822454215704,458.7737553665011,236.39202341037094
2006-Dec-11 17:00:00,51.867303955876714,51.867303955876714,699.736360157836,426.29467780601385,200.4412699449799
2006-Dec-11 17:10:00,43.691069158680875,43.691069158680875,686.8931202660377,399.82446502866986,166.49897450444786
2006-Dec-11 17:20:00,38.769122671396474,38.769122671396474,661.118698663334,369.3889693041544,134.6749799456229
2006-Dec-11 17:30:00,33.89178687042336,33.89178687042336,628.3090865969386,337.2245400970832,105.07034253379686
2006-Dec-11 17:40:00,26.409970568831824,26.409970568831824,506.46126562075546,262.12909415738426,69.78973944055538
2006-Dec-11 17:50:00,18.880141379571995,18.880141379571995,368.15828636838546,184.2643283715384,41.471323526216196
2006-Dec-11 18:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-11 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-12 07:10:00,170.94373097851735,6.856553854790524,6.856553854790524,83.11784121264633,11.457027906085852
2006-Dec-12 07:20:00,220.30722691293877,9.233355200780512,9.233355200780512,111.13683189871102,21.159656950742395
2006-Dec-12 07:30:00,259.190867734713,12.84630736567013,12.84630736567013,136.49165021978214,33.52266427817719
2006-Dec-12 07:40:00,308.08525095587385,17.256729926295197,17.256729926295197,169.14654334710679,52.49587719544188
2006-Dec-12 07:50:00,356.6243995724833,21.965629209976946,21.965629209976946,204.01316407575467,75.35481744514351
2006-Dec-12 08:00:00,403.8726035510543,26.96257856932609,26.96257856932609,240.74788352896167,101.99318709997597
2006-Dec-12 08:10:00,449.29991225534013,32.236262551391064,32.236262551391064,279.1836648094215,132.28995372576972
2006-Dec-12 08:20:00,492.3407840801712,37.762964235395145,37.762964235395145,319.0951112042348,166.1097036230246
2006-Dec-12 08:30:00,533.0577100163172,43.55304802968068,43.55304802968068,360.63702733133726,203.303036563246
2006-Dec-12 08:40:00,562.6911404577202,49.03467442684468,49.03467442684468,397.81414203827546,240.21853620990117
2006-Dec-12 08:50:00,589.621076987426,54.683361618483644,54.683361618483644,436.0639271684955,279.56476851929744
2006-Dec-12 09:00:00,604.011247647584,64.86518184119848,64.86518184119848,469.1339178930276,321.1797863714683
2006-Dec-12 09:10:00,625.2821923561861,71.01681938778891,71.01681938778891,509.06174760954764,364.8918596094666
2006-Dec-12 09:20:00,643.26473357318,77.26934622130236,77.26934622130236,549.790986342363,410.51997019679175
2006-Dec-12 09:30:00,657.785815780114,83.6069865828913,83.6069865828913,591.2372892240959,457.8743351360894
2006-Dec-12 09:40:00,646.6255123609866,87.27403049802415,87.27403049802415,612.4361421001677,489.86600853717897
2006-Dec-12 09:50:00,633.4712710113032,90.88611634513747,90.88611634513747,633.5824366557449,521.6941665390136
2006-Dec-12 10:00:00,618.2896747256157,94.43859090292958,94.43859090292958,654.6286733817836,553.256721053515
2006-Dec-12 10:10:00,601.056144252936,97.92653798205576,97.92653798205576,675.5280976625163,584.4505377810642
2006-Dec-12 10:20:00,581.7543921687427,101.34495568835338,101.34495568835338,696.2346012815589,615.1717129184285
2006-Dec-12 10:30:00,560.3760525299616,104.68889127574553,104.68889127574553,716.7026844002157,645.3158541324045
2006-Dec-12 10:40:00,532.0182801614151,107.08683401578914,107.08683401578914,730.1054417532004,668.5192083039124
2006-Dec-12 10:50:00,502.236760619251,109.37789260298162,109.37789260298162,743.0533676337653,690.6276368173565
2006-Dec-12 11:00:00,471.069204056105,111.56155709928659,111.56155709928659,755.520087816928,711.5773097524224
2006-Dec-12 11:10:00,438.55816644304076,113.63756542562172,113.63756542562172,767.4803987673394,731.3061344395189
2006-Dec-12 11:20:00,404.7508192213599,115.60589318754862,115.60589318754862,778.9102607114598,749.7539167113979
2006-Dec-12 11:30:00,369.69871295027315,117.4667123612534,117.4667123612534,789.7867860586616,766.8625193507379
2006-Dec-12 11:40:00,331.80088640563093,118.5495097288686,118.5495097288686,796.2800666065186,778.7898406976317
2006-Dec-12 11:50:00,293.14522833352584,119.52448599562081,119.52448599562081,802.153756253169,789.200824095312
2006-Dec-12 12:00:00,253.7999784536386,120.39301278184733,120.39301278184733,807.3967028623068,798.0655765128837
2006-Dec-12 12:10:00,213.83522169537105,121.15616285583823,121.15616285583823,811.9988527081058,805.3570639318317
2006-Dec-12 12:20:00,173.32251944404484,121.81460344453549,121.81460344453549,815.9512050916235,811.0511824976631
2006-Dec-12 12:30:00,132.33453678094,122.3685005614527,122.3685005614527,819.2457751579122,815.1268242168525
2006-Dec-12 12:40:00,122.40724149361056,122.40724149361056,154.1768937176833,819.2107933062795,814.8825025444501
2006-Dec-12 12:50:00,122.34146196047459,122.34146196047459,195.7991886740826,818.5111654933781,812.9998204811762
2006-Dec-12 13:00:00,122.17053929526897,122.17053929526897,237.1944965885466,817.1483577018338,809.4826790788154
2006-Dec-12 13:10:00,121.89327233040295,121.89327233040295,278.28796227703054,815.1248544833086,804.3380906754012
2006-Dec-12 13:20:00,121.50794007173782,121.50794007173782,319.00508886660555,812.4441937748662,797.5761655468315
2006-Dec-12 13:30:00,121.01237563523732,121.01237563523732,359.27210711100594,809.111011755586,789.2100926613838
2006-Dec-12 13:40:00,119.90181004296801,119.90181004296801,397.5403229880136,802.2386227762838,776.4056450521923
2006-Dec-12 13:50:00,118.68032255692515,118.68032255692515,434.94076079708015,794.758294173842,762.1112731854533
2006-Dec-12 14:00:00,117.34614947070702,117.34614947070702,471.4109355529323,786.6847887996827,746.3648483675364
